uuid,url,has_x_frame_options,has_strict_transport_security,has_content_disposition_attachment,has_x_xss_protection,has_content_security_policy,has_x_content_type_options,has_cookie_security,req_initial_host_in_whitelist,mixed_redirection_level,mixed_redirection_hop_count,mixed_host_similarity,dom_total_nodes,dom_max_depth,dom_num_forms,dom_num_password_fields,dom_form_action_suspicious,dom_num_iframes,dom_has_js_redirect,dom_percent_external_links,dom_num_hidden_elements,url_hostname_length,url_subdomain_depth,url_has_ip_address,url_num_special_chars,url_tld,url_domain_entropy,url_has_query_or_path
019a2482-91b5-70fe-8168-60ebfb8f7083,wwjgrvkzbdk.top,True,False,False,False,False,False,True,False,level0,0,1.0,4,2,0,0,False,0,False,0.0,0,15,0,False,0,top,3.640223928941852,False
019a1b3d-fbaf-74b9-a8f3-17a72f449d67,poppin-405201.web.app,False,True,False,False,False,False,True,True,level0,0,1.0,7,2,0,0,False,0,False,0.0,0,21,1,False,1,app,2.521640636343318,False
0199ef53-809a-745f-9545-bf5dabad245d,wordpress-nows8s4osowgw80wg4oc8gw8.winperco.com,False,False,False,False,False,False,True,False,level0,0,1.0,3,2,0,0,False,0,False,0.0,0,47,1,False,1,com,3.2516291673878226,False
019a2409-ccd6-761d-9826-f148738182a0,gksd1boof.duckdns.org,False,False,False,False,False,False,True,True,level0,0,1.0,7,3,0,0,False,0,False,0.0,0,21,1,False,0,org,3.2776134368191157,False
019a2b60-e3df-77c9-b509-1712641279d6,cardwsupdate.com,False,False,False,False,False,False,False,False,level2,1,0.3125,41,7,0,0,False,2,True,0.0,1,16,0,False,0,com,3.625,False
019a1617-ce17-7318-9704-dae8f57569e8,auth-ledger-login.pages.dev,False,False,False,False,False,True,False,True,level0,0,1.0,61,6,0,0,False,0,False,100.0,0,27,1,False,2,dev,2.94770277922009,False
019a2ab5-87f5-7158-bc44-b932dd1f9f3f,innterxs.life,False,False,False,False,False,False,True,False,level0,0,1.0,18,7,0,0,False,0,False,0.0,0,13,0,False,0,life,3.238901256602631,False
019a1b1b-65c9-77f9-8a79-11228071bdd1,app-btg82.glide.page,True,True,False,True,True,True,False,True,level0,0,1.0,182,24,0,0,False,0,True,100.0,1,20,1,False,1,page,2.9219280948873623,False
019a1f5c-a65a-76ef-92cd-34193c18e177,allegrolokalnie.824069.click,False,False,False,False,False,False,False,False,level0,0,1.0,37,7,0,0,False,0,True,0.0,0,28,1,False,0,click,3.4182958340544896,False
019a1c38-c37b-7047-bb94-f1c1e645ac2e,qantas-96103.web.app,False,True,False,False,False,False,True,True,level0,0,1.0,35,9,1,0,True,3,True,0.0,2,20,1,False,1,app,2.521640636343318,False
019a2bbd-7863-71b6-a92c-946f3c540620,ipfs.io,False,False,False,False,False,False,True,True,level0,0,1.0,22,5,0,0,False,0,False,66.66666666666666,0,7,0,False,0,io,2.521640636343318,False
019a1b25-4837-7727-bb59-4f337a145160,darmistt.wixstudio.com,False,True,False,False,False,True,False,True,level0,0,1.0,236,34,1,0,True,0,True,33.33333333333333,1,22,1,False,0,com,3.3927474104487847,False
019a1619-0e4a-759b-84c1-a3ced8b6ecf0,public-trezor-io-login.pages.dev,False,False,False,False,False,True,True,True,level0,0,1.0,148,8,0,0,False,0,False,100.0,0,32,1,False,3,dev,2.94770277922009,False
019a1760-da8b-77bc-9394-8fe6d41fff44,linklist.bio,True,False,False,False,False,True,False,True,level0,0,1.0,206,12,0,0,False,2,True,33.33333333333333,2,12,0,False,0,bio,3.0220552088742005,False
019a2b1a-d308-767d-8b37-9ab3ace28b53,allegrolokalnie.pl-oferta859153.cfd,True,True,False,False,True,True,False,False,level3,1,0.5142857142857142,9251,22,1,0,True,2,False,1.2923076923076922,4,35,1,False,1,cfd,4.037401197654112,False
019a2b45-69d1-777b-9dcb-bf67aaf4a8b3,sce.bru.ac.th,False,False,False,False,False,False,True,True,level0,0,1.0,281,16,1,1,False,0,True,35.294117647058826,18,13,1,False,0,ac.th,2.94770277922009,False
019a2b6b-289e-733f-bdd8-7118b35f2e62,88.48.167.72.host.secureserver.net,False,False,False,False,False,False,False,True,level0,1,1.0,54,9,0,0,False,0,True,0.0,0,34,5,False,0,net,2.8522170014624826,False
019a2a0c-acf4-748e-b84f-8befe89ce0bd,hebleyfreitas.com.br,False,False,False,False,False,False,True,False,level0,0,1.0,136,25,1,1,False,2,False,0.0,1,20,0,False,0,com.br,3.784183719779189,False
019a2ab0-d56d-70d8-94c5-e32e3b08d34d,us16.campaign-archive.com,True,True,False,False,False,False,False,True,level0,1,0.4,4,2,0,0,False,0,False,0.0,0,25,1,False,1,com,3.6464393446710157,False
019a16fe-b8c4-732b-a159-6160f8c9297b,goweatrf4234254689000244550.blogspot.com,False,False,False,True,False,True,False,True,level1,1,0.15000000000000002,35,6,0,0,False,0,False,0.0,0,40,1,False,0,com,3.188721875540867,False
019a1b3d-b333-77b3-91cf-dd30f465f57a,swiftevmchain.firebaseapp.com,False,True,False,False,False,False,True,True,level0,0,1.0,18,3,0,0,False,0,False,100.0,0,29,1,False,0,com,3.506890595608519,False
019a24d6-27bd-72ae-8150-dbedb469995a,cpnall-webmail.web.app,False,True,False,False,False,False,True,True,level0,0,1.0,18,3,0,0,False,0,False,100.0,0,22,1,False,1,app,2.521640636343318,False
019a2108-a5e1-7078-9a5a-d2f68f14c167,preview.webflow.com,False,True,False,False,False,False,False,True,level0,0,1.0,368,18,0,0,False,2,True,0.0,0,19,1,False,0,com,3.095795255000934,False
019a1b3d-9348-703d-9442-10a56f9cc58c,taxisnt-cy.firebaseapp.com,False,True,False,False,False,False,True,True,level1,1,0.15384615384615385,6,2,0,0,False,0,False,0.0,0,26,1,False,1,com,3.506890595608519,False
019a2a16-f2cb-73ca-824e-ef7f84d4acfb,www3-vpass-jp.akhcs.cn,True,False,False,False,False,False,True,False,level0,0,1.0,65,10,0,0,False,0,False,100.0,0,22,1,False,2,cn,2.75,False
019a16e3-09e8-7078-8d09-7eaad47b955c,facebook-psm.blogspot.is,True,False,False,True,True,True,True,True,level0,1,0.88,111,11,0,0,False,0,False,85.71428571428571,2,24,1,False,1,is,3.095795255000934,False
019a2582-eafd-7539-ace6-b63e26763dfd,correo-outlookweb-admin.weebly.com,False,False,False,False,False,False,False,True,level0,0,1.0,160,18,1,0,False,1,True,0.0,12,34,1,False,2,com,3.1219280948873624,False
019a1618-666e-720a-a503-47c9ca2998ba,login--ndaxx.pages.dev,False,False,False,False,False,True,True,True,level0,0,1.0,230,9,1,1,True,0,False,0.0,0,22,1,False,2,dev,2.94770277922009,False
019a15e1-bfa2-701c-830b-9b760184d254,www.whausttiapppn.com,False,True,False,False,False,False,False,False,level0,0,1.0,164,14,0,0,False,0,False,0.0,1,21,1,False,0,com,3.572469458770135,False
019a26d3-db11-76fb-a33a-2bebe850da47,site-rx5e2resl.godaddysites.com,False,True,False,False,True,False,False,True,level0,0,1.0,232,22,1,0,True,2,True,44.44444444444444,5,31,1,False,1,com,3.452819531114783,False
019a25c1-d6fc-7028-a01f-7f959c4bcfd8,sp449399.sitebeat.crazydomains.com,False,False,False,False,False,False,False,True,level0,0,1.0,192,28,1,0,True,0,False,0.0,0,34,2,False,0,com,3.5,False
019a2039-59c0-7363-82b7-cd7ba530606c,www.regular-flix.com,True,False,False,True,False,True,False,False,level0,0,1.0,2,1,0,0,False,0,False,0.0,0,20,1,False,1,com,3.75,False
019a2973-594d-701e-9a03-b1dcb0697f6d,allegrolokalnie.pl-oferta671812.cfd,True,True,False,False,True,True,False,False,level3,1,0.5142857142857142,9260,22,1,0,True,2,False,1.2923076923076922,4,35,1,False,1,cfd,4.037401197654112,False
019a2409-b7ab-732e-ba8d-68a42857f942,a37ma507.duckdns.org,False,False,False,False,False,False,True,True,level0,0,1.0,7,3,0,0,False,0,False,0.0,0,20,1,False,0,org,3.2776134368191157,False
019a1b3d-8062-700d-aba2-e8162686d88e,elster-de-eportal.web.app,False,True,False,False,False,False,True,True,level0,0,1.0,68,9,1,1,False,0,True,0.0,0,25,1,False,2,app,2.521640636343318,False
019a1b20-0ae2-76cc-9745-48fa035aa701,start-trezor-web.pages.dev,True,False,False,False,False,False,True,True,level0,0,1.0,41,8,1,0,False,0,False,100.0,1,26,1,False,2,dev,2.94770277922009,False
019a1c87-6b21-738a-a1a8-2142b83383d5,webmailauth9586.weebly.com,False,False,False,False,False,False,False,True,level0,0,1.0,171,25,1,0,False,1,True,0.0,11,26,1,False,0,com,3.1219280948873624,False
019a26d4-0287-7789-8103-c4f77b9d2e42,0.gravatar.com,False,False,False,False,False,False,True,True,level0,0,1.0,5,2,0,0,False,0,False,0.0,0,14,1,False,0,com,3.0220552088742005,False
019a2ba1-212f-743f-b0e5-c6dad15d5f53,tr.ee,False,False,False,False,False,False,True,True,level0,1,0.06666666666666665,294,11,0,0,False,0,True,0.0,1,5,0,False,0,ee,1.9219280948873623,False
019a2733-d61d-700b-8ad2-d808d6989a84,shorten.ee,False,True,False,False,False,True,True,False,level3,1,0.11764705882352944,97,9,1,0,True,1,True,100.0,0,10,0,False,0,ee,2.8464393446710154,False
019a2a4f-81cf-756e-a84b-ea8d7175e4d2,flowto.it,True,False,False,True,False,False,False,True,level0,3,0.1428571428571429,412,19,1,0,False,0,True,11.76470588235294,38,9,0,False,0,it,2.725480556997868,False
019a1617-6101-75be-b8b3-d93346e26e6f,accountz.tiscaili.it.com,False,True,False,False,False,False,True,True,level0,0,1.0,68,16,1,1,True,1,False,0.0,2,24,2,False,0,com,2.584962500721156,False
019a1763-5183-7725-96a7-a9d04254b672,3ihgyw2.lat,True,False,False,False,False,False,True,False,level0,0,1.0,44,7,0,0,False,0,False,100.0,0,11,0,False,0,lat,3.4594316186372973,False
019a2ed2-8199-75b0-a623-f2120fec2fd3,docs.google.com,False,False,False,True,True,True,True,True,level0,0,1.0,28,7,0,0,False,0,False,0.0,0,15,1,False,0,com,2.6464393446710157,False
019a1b12-7194-72cd-bbc3-2ba6c3e9a4d4,htfbalye.vorixa.cfd,True,False,False,False,False,False,True,False,level0,0,1.0,4,2,0,0,False,0,False,0.0,0,19,1,False,0,cfd,3.3219280948873626,False
019a1618-b0d1-74f1-b856-3ea69e31795b,en-ledgerlogin.pages.dev,False,False,False,False,False,True,False,True,level0,0,1.0,110,7,0,0,False,0,False,0.0,0,24,1,False,1,dev,2.94770277922009,False
019a2063-e13a-75ca-8242-8b040802ebd3,skrtdcs.flazio.com,False,False,False,False,False,False,False,True,level0,0,1.0,290,12,0,2,False,2,True,0.0,21,18,1,False,0,com,3.1219280948873624,False
019a2bd7-f3ee-757b-9cac-f5be1c69018f,www3-vpass-jp.fxiyy.cn,False,False,False,False,False,False,False,False,level0,0,1.0,23,5,0,0,False,0,False,0.0,0,22,1,False,2,cn,2.75,False
019a2b1a-d308-767d-8b37-9ab3ace28b53,allegrolokalnie.pl-oferta859153.cfd,True,True,False,False,True,True,False,False,level3,1,0.5142857142857142,9251,22,1,0,True,2,False,1.2923076923076922,4,35,1,False,1,cfd,4.037401197654112,False
019a2613-ea1d-72cc-8f21-3ac5c391c741,ee-receipt-ref.web.app,False,False,False,False,False,False,True,True,level0,1,1.0,37,7,0,0,False,0,True,0.0,0,22,1,False,2,app,2.521640636343318,False
019a29d6-8c7c-70ef-ad01-196b92efc444,s.shzs9.com,False,False,False,False,False,False,True,False,level0,0,1.0,7,3,0,0,False,0,False,0.0,0,11,1,False,0,com,2.94770277922009,False
019a2aaa-eefd-7559-b921-86c6b51b2ec7,wml.rlj.mybluehost.me,False,False,False,False,False,False,True,True,level0,0,1.0,57,7,0,0,False,0,False,100.0,0,21,2,False,0,me,3.3927474104487847,False
019a1aa4-67e5-74ac-94db-68e41a96c177,tivexa.cfd,True,False,False,False,False,False,True,False,level0,0,1.0,4,2,0,0,False,0,False,0.0,0,10,0,False,0,cfd,3.3219280948873626,False
019a2440-b2b7-732d-bd14-c307118c80c6,j7pgbbp.duckdns.org,False,False,False,False,False,False,True,True,level0,0,1.0,7,3,0,0,False,0,False,0.0,0,19,1,False,0,org,3.2776134368191157,False
019a1c87-8a41-70b5-ad0c-1785208d8fe6,ledgrlivedessktop.gitbook.io,False,True,False,False,True,True,False,True,level0,0,1.0,340,11,0,0,False,0,True,10.0,1,28,1,False,0,io,2.6464393446710157,False
019a2a4e-0ead-72ab-80b4-199a22dec9dd,kexfjgijg.daxila.cfd,True,False,False,False,False,False,True,False,level0,0,1.0,4,2,0,0,False,0,False,0.0,0,20,1,False,0,cfd,2.9219280948873623,False
019a2477-9452-7708-a231-e4a1c23e8e26,3tgwzjyl8.duckdns.org,False,False,False,False,False,False,True,True,level0,0,1.0,7,3,0,0,False,0,False,0.0,0,21,1,False,0,org,3.2776134368191157,False
019a251c-7df0-721e-8dda-1dc29e7e3658,allegrolokalnie.pl-oferta698526.icu,True,True,False,False,True,True,False,False,level3,1,0.5142857142857142,9277,22,1,0,True,2,False,1.2307692307692308,4,35,1,False,1,icu,4.142664355548848,False
019a283b-e58d-718c-a0bb-23fb912fc916,aurieovwcxazeteranbvc.cfolks.pl,True,False,False,True,False,False,False,True,level0,1,0.16129032258064513,412,19,1,0,False,0,True,11.76470588235294,38,31,1,False,0,pl,2.94770277922009,False
019a28a0-b825-714c-a30c-7080570b317d,zpgjwvwilosi.myfunnelish.com,False,False,False,False,False,False,False,True,level0,0,1.0,37,7,0,0,False,0,True,0.0,0,28,1,False,0,com,3.640223928941852,False
019a2594-d3f4-7062-be54-afffe390bba2,securebridge-sync.vercel.app,False,True,False,False,False,False,True,True,level0,0,1.0,124,8,0,0,False,0,False,0.0,0,28,1,False,1,app,2.9219280948873623,False
019a1691-8bd9-774b-b981-d1de7426d441,novobanco.nanajeriapro.com,True,False,False,True,False,True,False,False,level0,0,1.0,38,6,1,0,False,0,False,0.0,1,26,1,False,0,com,3.327819531114783,False
019a1617-3457-7548-8047-fdd1fe2669c9,woocommerce-1537484-5935532.cloudwaysapps.com,False,False,False,False,False,False,False,True,level0,0,1.0,52,7,1,0,False,0,True,0.0,1,45,1,False,2,com,3.4992275471326924,False
019a1cbe-22cd-742e-9026-90b05f97c90e,new.express.adobe.com,False,False,False,False,False,False,False,True,level0,0,1.0,170,15,1,0,True,1,False,7.6923076923076925,3,21,2,False,0,com,2.94770277922009,False
019a2002-6c5e-7743-befb-0ca7edc06d9a,claroppoebs.cc,False,False,False,False,False,False,False,False,level3,1,0.1428571428571429,412,19,1,0,False,0,True,11.76470588235294,38,14,0,False,0,cc,3.1820058147602133,False
019a1b13-ca1a-73b9-95a6-d125705ec865,mldrxd.xalex.cfd,True,False,False,False,False,False,True,False,level0,0,1.0,4,2,0,0,False,0,False,0.0,0,16,1,False,0,cfd,2.94770277922009,False
019a1619-28bb-77e9-beb0-e8e5a692da26,support-ensuite.pages.dev,False,False,False,False,False,True,True,True,level0,0,1.0,79,8,0,0,False,0,False,50.0,0,25,1,False,1,dev,2.94770277922009,False
019a1fc1-9bf6-7508-807d-452a6d9f85b1,www.ford-fiesta.de,False,False,False,False,False,False,False,False,level0,0,1.0,20,5,0,0,False,0,False,0.0,0,18,1,False,1,de,3.3787834934861753,False
019a2b83-5249-771e-a00f-e2fda3866044,casefb482255-iuan.vercel.app,False,True,False,False,False,False,True,True,level0,0,1.0,14,6,0,0,False,0,False,0.0,0,28,1,False,1,app,2.9219280948873623,False
019a259f-148a-7168-ab1c-3f4ca4575b21,allegrolokalnie.pl-659.cfd,True,False,False,False,False,False,True,False,level0,0,1.0,4,2,0,0,False,0,False,0.0,0,26,1,False,1,cfd,3.3219280948873626,False
019a2bb1-f360-74f2-8d9a-c2e441296d87,app.simplified.com,True,False,False,False,False,True,False,True,level0,0,1.0,107,14,0,0,False,3,False,0.0,1,18,1,False,0,com,3.3248629576173565,False
019a2ac2-1259-71ad-a857-79a266751d04,csbgafrica.com,False,False,False,False,False,False,True,False,level0,0,1.0,939,23,0,0,False,1,False,19.047619047619047,1,14,0,False,0,com,3.3248629576173565,False
019a2b60-cf21-77c1-9c61-3f9b67e97806,assets-usa.mkt.dynamics.com,False,True,False,False,False,True,True,True,level0,0,1.0,67,21,1,0,True,0,False,0.0,0,27,2,False,1,com,3.2516291673878226,False
019a20a6-a919-7446-aef1-7932a3d160ff,mercadomx-ship.com,False,False,False,False,False,False,False,False,level0,0,1.0,23,5,1,0,True,2,False,0.0,2,18,0,False,1,com,3.6835423624332306,False
019a25ce-ab2a-74fd-9aef-ce75b945dd2f,tcbcomercionline.shop,False,False,False,False,False,False,True,False,level2,1,0.2222222222222222,45,7,0,0,False,0,False,100.0,0,21,0,False,0,shop,3.6537567082870015,False
019a2064-2114-717c-94a6-67ed8c50848a,us2.campaign-archive.com,True,True,False,False,False,False,False,True,level0,1,0.41666666666666663,4,2,0,0,False,0,False,0.0,0,24,1,False,1,com,3.6464393446710157,False
019a1adc-8c5a-7062-bb8b-fb69c78addf7,allegrolokalnie.pl-oferta847152.cfd,True,True,False,False,True,True,False,False,level3,1,0.5142857142857142,9266,22,1,0,True,2,False,1.2307692307692308,4,35,1,False,1,cfd,4.142664355548848,False
019a1b3e-5756-7742-a35d-478dfc0026ce,limassolmofa.web.app,False,True,False,False,False,False,True,True,level0,0,1.0,98,11,0,0,False,0,False,0.0,0,20,1,False,0,app,2.521640636343318,False
019a1b1d-dbfe-7670-a8b2-6cb3812fdbb0,itsssl.com,False,False,False,False,False,False,False,False,level2,1,0.2857142857142857,463,23,1,0,True,1,False,0.0,5,10,0,False,0,com,2.8464393446710154,False
019a25c1-610d-76fd-b0bf-de61d1ab4110,en-suites-dev.pages.dev,False,False,False,False,False,True,True,True,level0,0,1.0,153,8,0,0,False,0,False,0.0,0,23,1,False,2,dev,2.94770277922009,False
019a2973-3fd6-71ba-950b-9202ebfcfea5,www-sbisec-co-jp.rephawaii.com,False,False,False,False,False,False,True,False,level0,0,1.0,7,3,0,0,False,0,False,0.0,0,30,1,False,3,com,3.3927474104487847,False
019a169a-d485-70fd-b3c5-55e6da4b2c87,pay.pagamento-especialhoje.org,True,False,False,False,False,False,True,False,level0,0,1.0,4,2,0,0,False,0,False,0.0,0,30,1,False,1,org,3.873140679513133,False
019a1618-7241-750c-8a00-7a3fde97be2e,trezorio-start-pro.pages.dev,False,False,False,False,False,True,True,True,level0,0,1.0,74,6,0,0,False,0,False,42.857142857142854,0,28,1,False,2,dev,2.94770277922009,False
019a1adc-8c5a-7062-bb8b-fb69c78addf7,allegrolokalnie.pl-oferta847152.cfd,True,True,False,False,True,True,False,False,level3,1,0.5142857142857142,9266,22,1,0,True,2,False,1.2307692307692308,4,35,1,False,1,cfd,4.142664355548848,False
019a2526-d8b6-7258-a149-7034ff104bf1,unitedliquidationservices.com,True,True,False,True,True,True,False,False,level3,1,0.24137931034482762,3083,25,1,0,False,2,True,20.930232558139537,203,29,0,False,0,com,3.8109283062792865,False
019a263b-0a7e-70c0-8e3f-ae2d49a8df41,www.mijn.overheid.nl.berichtenbox.kwbrecflxjhmhvwt1j2uqbshzgavghv5vybpjnajizzrxxqdv1nh.ebyhosting.com,True,False,False,True,False,False,False,False,level3,1,0.1188118811881188,425,19,1,0,False,0,True,11.76470588235294,42,101,6,False,0,com,3.6644977792004614,False
019a2001-82f2-7726-87fd-e5f8331ef099,smbc-carders.club,False,True,False,False,False,False,False,False,level0,0,1.0,7,3,0,0,False,0,False,0.0,0,17,0,False,1,club,3.4548223999466057,False
019a2604-f490-7510-8982-f9d025c585aa,ricardo.moneyguard-id0753.click,False,False,False,False,False,False,False,False,level0,0,1.0,3,2,0,0,False,0,False,0.0,0,31,1,False,1,click,4.2626923908396215,False
019a2006-f274-745f-8655-9fe6812a2b80,smbc-card269.club,False,True,False,False,False,False,False,False,level0,0,1.0,7,3,0,0,False,0,False,0.0,0,17,0,False,1,club,3.6901165175936645,False
